TimeStamp,v_Vehicle,pos_x,pos_z,v_EgoPerson,pos_x_left_foot,pos_z_left_foot,crossingDecisionToken,SubjectID,ScenarioID,dest_rel_dist,speed,rel_dist_vel,acc,const,dec,Velocity_gradient,v_to_vmax,sin_Angle,direction,left,central,right,dest,curr_dist_left_dec_x,curr_dist_left_acc_x,curr_dist_left_const_x,curr_dist_right_dec_x,curr_dist_right_acc_x,curr_dist_right_const_x,curr_dist_central_dec_x,curr_dist_central_acc_x,curr_dist_central_const_x,curr_dist_left_dec_z,curr_dist_left_acc_z,curr_dist_left_const_z,curr_dist_right_dec_z,curr_dist_right_acc_z,curr_dist_right_const_z,curr_dist_central_dec_z,curr_dist_central_acc_z,curr_dist_central_const_z,dest_dist_left_dec,dest_dist_left_acc,dest_dist_left_const,dest_dist_right_dec,dest_dist_right_acc,dest_dist_right_const,dest_dist_central_dec,dest_dist_central_acc,dest_dist_central_const,car_dist_left_dec,car_dist_left_acc,car_dist_left_const,car_dist_right_dec,car_dist_right_acc,car_dist_right_const,car_dist_central_dec,car_dist_central_acc,car_dist_central_const,v_Vehicle_Effect,Angle_Left_Acc,Angle_Left_Dec,Angle_Left_Const,Angle_Right_Acc,Angle_Right_Dec,Angle_Right_Const,Angle_Central_Acc,Angle_Central_Dec,Angle_Central_Const,Choice_Literal,Choice,PrevChoice_1,PrevChoice_2,PrevChoice_3,PrevChoice_4,PrevChoice_5,PrevChoice_6,PrevChoice_7,PrevChoice_8,PrevChoice_9,InvID
378.5922,11.06167,-252.0045,360.3137,0.2043575,-195.0087,375.3277,FALSE,1,6,4.606662519,Dec,5.32832304,0,0,1,-0.579387724,0.140905694,-3.776088067,C,0,1,0,5,-195.1922406,-196.1099436,-195.620502,-195.2460033,-196.4325197,-195.799711,-195.3062816,-196.7941894,-196.0006385,375.0903967,373.9038803,374.536689,375.5112406,376.4289436,375.939502,375.289684,375.0996042,375.2009801,4.437974893,3.842789236,4.103122169,4.366779818,3.317513839,3.84006436,4.310813743,2.844642857,3.623155824,0,0,0,0,0,0,0,0,0,0,0.946460454,0.946460454,0.946460454,0.624335873,0.624335873,0.624335873,0.161062291,0.161062291,0.161062291,C-Dec,9,0,0,0,0,0,1,0,0,0,321
379.7033,10.97212,-241.3606,366.3871,0.3879006,-196.7163,375.9036,FALSE,1,6,2.926592806,Acc,4.160300308,1,0,0,-0.063504229,0.267459736,-25.91712466,R,0,0,1,5,-196.9850997,-198.3290982,-197.612299,-196.8495168,-197.5156009,-197.1603561,-197.0005686,-198.4219117,-197.663862,375.7703832,375.1042991,375.4595439,376.1723997,377.5163982,376.799599,375.9994716,376.4788294,376.2231719,2.643128247,1.338668864,2.000554186,2.847571326,2.920145115,2.782804725,2.662448525,1.551472089,2.084202752,0,0,0,0,0,0,0,0,0,0,0.316353353,0.316353353,0.316353353,1.254442974,1.254442974,1.254442974,0.469044811,0.469044811,0.469044811,R-Acc,2,0,0,0,0,0,0,0,0,1,322
380.8145,9.355852,-231.5033,371.1547,0.06318631,-196.7163,375.9036,FALSE,1,6,2.926592806,Dec,3.752693879,0,0,1,-0.155711924,0.043567331,0,C,0,1,0,5,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,375.9036,375.9036,375.9036,375.9036,375.9036,375.9036,375.9036,375.9036,375.9036,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-Dec,9,0,1,0,0,0,0,0,0,0,323
381.9256,7.2499,-223.4782,374.3975,0.04183469,-196.7163,375.9036,FALSE,1,6,2.926592806,Const,3.69718844,0,1,0,-0.01231899,0.028845264,0,C,0,1,0,5,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,375.9036,375.9036,375.9036,375.9036,375.9036,375.9036,375.9036,375.9036,375.9036,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-Const,6,0,0,0,0,0,0,0,0,1,324
383.0367,5.065104,-217.6163,376.4966,0.03581105,-196.7163,375.9036,FALSE,1,6,2.926592806,Const,4.1279332,0,1,0,0.061628931,0.024691929,0,C,0,1,0,5,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,375.9036,375.9036,375.9036,375.9036,375.9036,375.9036,375.9036,375.9036,375.9036,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-Const,6,0,0,0,0,0,1,0,0,0,325
384.1478,2.785067,-214.1107,377.6882,0.1787865,-196.7163,375.9036,FALSE,1,6,2.926592806,Const,6.278379291,0,1,0,0.952702705,0.123274339,0,C,0,1,0,5,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,-196.7163,375.9036,375.9036,375.9036,375.9036,375.9036,375.9036,375.9036,375.9036,375.9036,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,2.926592806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-Const,6,0,0,0,0,0,1,0,0,0,326
385.2589,0.5890737,-212.9457,378.0792,2.152907,-198.0767,377.3026,FALSE,1,6,2.380233369,Acc,25.27572847,1,0,0,0.478901764,1.48444199,0,C,0,1,0,5,-198.3766707,-199.8765239,-199.0766022,-198.0725038,-198.0515231,-198.0627128,-198.2858442,-199.3315649,-198.7738472,377.3067962,377.3277769,377.3165872,377.6025707,379.1024239,378.3025022,377.5176784,378.5930705,378.019528,2.202103717,1.862259441,1.909103766,2.619021716,3.940570269,3.216321463,2.427997982,3.121456512,2.670403576,0,0,0,0,0,0,0,0,0,0,0.883348566,0.883348566,0.883348566,2.454144892,2.454144892,2.454144892,1.668746729,1.668746729,1.668746729,C-Acc,3,0,0,0,0,0,1,0,0,0,327
386.37,0.1411941,-212.821,378.1166,1.243002,-198.7597,378.4946,TRUE,1,6,13.63381719,Const,99.62441657,0,1,0,-0.241285663,0.857057161,-14.38643766,R,0,0,1,0,-199.0492216,-200.4968296,-199.724772,-198.6811045,-198.2881272,-198.4977151,-198.9088473,-199.6545838,-199.2568577,378.5731955,378.9661728,378.7565849,378.7841216,380.2317296,379.459672,378.7548981,380.0563884,379.3622602,13.46414247,12.68833871,13.08643734,13.38906802,12.20237678,12.82711486,13.33850988,11.86550547,12.65031833,13.77934541,12.35341859,13.11185605,14.155643,14.68598529,14.38611594,13.92678776,13.30854218,13.62121972,0.1411941,0.960555218,0.960555218,0.960555218,0.610241109,0.610241109,0.610241109,0.175157054,0.175157054,0.175157054,R-Const,5,0,0,1,0,0,0,0,0,0,328
387.4811,0.0163818,-212.7744,378.1277,1.616722,-199.2681,379.5188,FALSE,1,6,12.49870279,Const,828.8313947,0,1,0,0.086779318,1.114739291,-3.412906091,C,0,1,0,0,-199.5524292,-200.9740754,-200.2158641,-199.1724084,-198.6939501,-198.9491279,-199.4014869,-200.0684215,-199.712723,379.6144916,380.0929499,379.8377721,379.8031292,381.2247754,380.4665641,379.7875153,381.131092,380.4145178,12.31722698,11.48462563,11.91242776,12.26294524,11.13063782,11.72426628,12.20114477,10.7153976,11.50733589,13.30530197,11.9628537,12.67442981,13.70478894,14.4170366,14.02171299,13.47552564,13.0561194,13.2603522,0.0163818,0.911540208,0.911540208,0.911540208,0.659256119,0.659256119,0.659256119,0.126142045,0.126142045,0.126142045,C-Const,6,0,0,0,0,1,0,0,0,0,329
388.5922,0.004143754,-212.7672,378.1261,1.435843,-199.8491,380.8665,FALSE,1,6,11.03545821,Const,3186.861668,0,1,0,0.550468455,0.990022161,-3.078115622,C,0,1,0,0,-200.1278806,-201.5217837,-200.7783687,-199.7382787,-199.184172,-199.4796956,-199.9678652,-200.5616909,-200.2449838,380.9773213,381.531428,381.2359044,381.1452806,382.5391837,381.7957687,381.1419902,382.5194411,381.7848006,10.8438379,9.966254738,10.41663477,10.80839738,9.732524593,10.29312352,10.73649541,9.242689695,10.0391562,12.95692315,11.74970835,12.38559482,13.37416325,14.28194514,13.7849281,13.14985042,12.97212003,13.04576512,0.004143754,0.867439642,0.867439642,0.867439642,0.703356685,0.703356685,0.703356685,0.082041478,0.082041478,0.082041478,C-Const,6,0,0,0,0,0,1,0,0,0,330
389.7033,0.002897662,-212.7655,378.1232,2.839973,-200.7623,382.4259,FALSE,1,6,9.27338723,Acc,4400.471779,1,0,0,-0.551161637,1.958178022,7.032551844,C,0,1,0,0,-201.0525515,-202.503809,-201.729805,-200.6864444,-200.3071665,-200.5094481,-200.9139008,-201.6719048,-201.267636,382.5017556,382.8810335,382.6787519,382.7161515,384.167409,383.393405,382.6847768,383.9791608,383.2888227,9.122520434,8.487857255,8.800261655,9.017548988,7.785793785,8.431921932,8.982597322,7.539481036,8.306635329,12.50459562,11.31102482,11.93899569,12.92280106,13.8471129,13.3411345,12.69914904,12.54432664,12.60494085,0.002897662,1.029819079,1.029819079,1.029819079,0.540977248,0.540977248,0.540977248,0.244420915,0.244420915,0.244420915,C-Acc,3,0,0,0,0,0,1,0,0,0,331
390.8145,0.003132913,-212.764,378.1202,0.2106335,-201.699,384.9078,FALSE,1,6,6.63119476,Dec,4143.420527,0,0,1,-0.732930458,0.145233032,-9.676528161,C,0,1,0,0,-201.9723717,-203.3392301,-202.610239,-201.5754366,-200.9576194,-201.2871219,-201.8049304,-202.3345826,-202.0521015,385.0313634,385.6491806,385.3196781,385.1811717,386.5480301,385.819039,385.1884755,386.5918531,385.843385,6.446857381,5.675218134,6.052836618,6.400639131,5.352136773,5.887065067,6.332949041,4.84497076,5.637766344,12.81496865,12.06282867,12.44714216,13.23031643,14.50582444,13.81994399,13.04077162,13.4365789,13.20576986,0.003132913,0.891124545,0.891124545,0.891124545,0.679671781,0.679671781,0.679671781,0.105726382,0.105726382,0.105726382,C-Dec,9,0,0,1,0,0,0,0,0,0,332
391.9256,0.003144071,-212.7627,378.1173,1.210855,-201.735,385.0141,FALSE,1,6,6.519254967,Acc,4136.919345,1,0,0,0.322713572,0.834891617,-1.967733614,C,0,1,0,0,-202.0039677,-203.3488064,-202.6315591,-201.6021228,-200.9377366,-201.2920759,-201.8312305,-202.312383,-202.0557684,385.1469772,385.8113634,385.4570241,385.2830677,386.6279064,385.9106591,385.2982473,386.7189838,385.9612577,6.327143471,5.512988336,5.913900229,6.29534996,5.290100196,5.799698668,6.220083545,4.725802494,5.522366516,12.85171904,12.15812508,12.51045828,13.26298275,14.5691517,13.86764811,13.0791066,13.53506886,13.2727562,0.003144071,0.858008946,0.858008946,0.858008946,0.71278738,0.71278738,0.71278738,0.072610783,0.072610783,0.072610783,C-Acc,3,0,0,0,0,0,0,0,0,1,333
393.0367,0.003573232,-212.7612,378.1145,0.9277676,-202.2652,386.4403,FALSE,1,6,5.007994833,Const,3749.322677,0,1,0,0.051276663,0.639701196,1.683577376,C,0,1,0,0,-202.5379555,-203.9017331,-203.1743851,-202.1402823,-201.5156939,-201.8488077,-202.3697371,-202.8924228,-202.6136571,386.5652177,387.1898061,386.8566923,386.7130555,388.0768331,387.3494851,386.7214974,388.1274845,387.3776247,4.831734977,4.168202982,4.472007125,4.773094278,3.740924041,4.256923934,4.710809499,3.232691688,4.019003839,13.26383644,12.68271791,12.97431871,13.6652497,15.02363098,14.29563759,13.49306877,14.05889829,13.7396545,0.003573232,0.918332918,0.918332918,0.918332918,0.652463409,0.652463409,0.652463409,0.132934755,0.132934755,0.132934755,C-Const,6,0,0,1,0,0,0,0,0,0,334
394.1478,0.1688084,-212.6646,378.1439,1.324802,-202.6682,387.7035,FALSE,1,6,3.688700705,Const,81.93685359,0,1,0,0.407531005,0.913458741,-2.698678909,C,0,1,0,0,-202.9347715,-204.2676288,-203.5567716,-202.5305786,-201.8424716,-202.209462,-202.7593815,-203.2152888,-202.9721382,387.8411214,388.5292284,388.162238,387.9700715,389.3029288,388.5920716,387.9893075,389.4183451,388.6561917,3.510600311,2.934846298,3.167415096,3.45832582,2.535259433,2.96954455,3.39091941,1.912444048,2.698008787,13.73701809,13.35530498,13.53955816,14.11566632,15.54485085,14.78087277,13.96586565,14.71062864,14.29867451,0.1688084,0.902052652,0.902052652,0.902052652,0.668743675,0.668743675,0.668743675,0.116654488,0.116654488,0.116654488,C-Const,6,0,0,0,0,0,1,0,0,0,335
395.2589,2.614167,-210.5557,378.7855,1.833383,-202.7573,388.2053,FALSE,1,6,3.179131668,Const,4.677960002,0,1,0,-0.541266763,1.26412832,-7.625751203,C,0,1,0,0,-203.0032513,-204.2330078,-203.5771377,-202.5855212,-201.7266271,-202.184704,-202.8097479,-203.0719872,-202.9321262,388.3770788,389.2359729,388.777896,388.4512513,389.6810078,389.0251377,388.5006798,389.9775787,389.1898993,2.970287036,2.258592409,2.554597402,2.978935941,2.325933195,2.587949398,2.879191933,1.379886341,2.179397068,12.20810655,12.21428754,12.18803967,12.5279886,14.02371625,13.22587441,12.42515565,13.46360219,12.8984651,2.614167,0.766322796,0.766322796,0.766322796,0.804473531,0.804473531,0.804473531,0.019075367,0.019075367,0.019075367,C-Const,6,0,0,0,0,0,1,0,0,0,336
396.37,5.235658,-205.6287,380.153,0.121999,-201.9699,388.9029,FALSE,1,6,2.798397005,Dec,1.811437863,0,0,1,-0.355535505,0.084119025,-58.52908629,R,0,0,1,0,-201.9517917,-201.86125,-201.9095389,-201.670447,-200.1731821,-200.9717234,-201.7453502,-200.6226014,-201.2214008,389.202353,390.6996179,389.9010766,388.8847917,388.79425,388.8425389,389.1018407,390.0965442,389.5660357,2.553750114,1.635453721,2.041177426,2.974704377,4.078978767,3.453089472,2.754558504,3.011714844,2.778413511,9.767826999,11.19932268,10.43346332,9.587072147,10.21928945,9.858778682,9.755109193,11.13261402,10.39372538,5.235658,0.585483329,0.585483329,0.585483329,2.156279656,2.156279656,2.156279656,1.370881492,1.370881492,1.370881492,R-Dec,8,0,0,0,0,0,1,0,0,0,337
397.4811,7.787809,-197.8933,382.0807,1.043312,-201.078,389.5562,FALSE,1,6,2.896864805,Acc,1.043374638,1,0,0,1.521295563,0.719369736,-5.317383072,C,0,1,0,0,-201.0322185,-200.8033109,-200.9253949,-200.7815138,-199.2990829,-200.0897127,-200.8359802,-199.6258812,-200.2712673,389.8526862,391.3351171,390.5444873,389.5104185,389.2815109,389.4035949,389.733475,390.6198498,390.1471165,2.764688225,2.569411878,2.568542384,3.162975175,4.557120062,3.803565858,2.994273147,3.812466598,3.317325071,8.38191973,9.70115449,8.990511354,7.971354704,7.336750179,7.645195828,8.19904454,8.713146187,8.4096257,7.787809,1.067498264,1.067498264,1.067498264,2.638294591,2.638294591,2.638294591,1.852896427,1.852896427,1.852896427,C-Acc,3,0,0,0,0,0,0,0,1,0,338
398.5922,10.34518,-187.2793,384.0759,3.502622,-199.2185,390.9678,FALSE,1,6,23.95883691,Acc,1.332562656,1,0,0,-0.134853479,2.41507839,0.981104015,C,0,1,0,1,-199.1778018,-198.974311,-199.0828394,-198.9212734,-197.4351403,-198.2277446,-198.9795511,-197.7848066,-198.4220036,391.2650266,392.7511597,391.9585554,390.9271018,390.723611,390.8321394,391.149193,392.056158,391.5724433,23.81541684,23.14336073,23.49226632,23.69657655,22.39948909,23.08821013,23.67078648,22.23527524,22.99985697,0,0,0,0,0,0,0,0,0,0,1.066836608,1.066836608,1.066836608,0.503959719,0.503959719,0.503959719,0.281438444,0.281438444,0.281438444,C-Acc,3,0,0,1,0,0,0,0,0,0,339
399.7033,12.92424,-173.7186,385.7307,0.7436406,-197.047,392.5249,FALSE,1,6,21.38319655,Dec,1.880005468,0,0,1,-0.362012887,0.51274455,-1.560313108,C,0,1,0,1,-196.9982237,-196.754342,-196.8844122,-196.7509918,-195.2709507,-196.0603059,-196.8032005,-195.584203,-196.234335,392.8209082,394.3009493,393.5115941,392.4761237,392.232242,392.3623122,392.6997193,393.5738161,393.1076311,21.24106357,20.5813317,20.92239749,21.1203769,19.8221202,20.51109896,21.09552111,19.66266999,20.42565744,0,0,0,0,0,0,0,0,0,0,1.071034064,1.071034064,1.071034064,0.499762263,0.499762263,0.499762263,0.2856359,0.2856359,0.2856359,C-Dec,9,0,0,1,0,0,0,0,0,0,340
400.8145,15.49323,-157.2567,387.0454,2.698545,-195.0244,393.7261,FALSE,1,6,19.08313009,Acc,2.475534208,1,0,0,0.327601619,1.860662588,-4.937254267,C,0,1,0,1,-194.9503288,-194.5799726,-194.7774959,-194.733688,-193.2801281,-194.0553601,-194.7664593,-193.4767559,-194.1645977,394.016812,395.4703719,394.6951399,393.6520288,393.2816726,393.4791959,393.8792881,394.6452289,394.2367271,18.92509544,18.18862707,18.56997035,18.82987134,17.58564921,18.24444728,18.79073597,17.33266507,18.1094506,0,0,0,0,0,0,0,0,0,0,1.009290675,1.009290675,1.009290675,0.561505652,0.561505652,0.561505652,0.223892512,0.223892512,0.223892512,C-Acc,3,0,0,0,0,0,0,0,0,1,341
401.9256,18.0676,-137.9025,387.9638,1.471956,-194.1118,394.1721,FALSE,1,6,18.07825654,Const,3.129973717,0,1,0,-0.44902214,1.014922286,-4.660225477,C,0,1,0,1,-194.0143543,-193.5271257,-193.7869809,-193.8280671,-192.4094029,-193.1660238,-193.842266,-192.4945963,-193.2133535,394.4558329,395.8744971,395.1178762,394.0746543,393.5874257,393.8472809,394.3038249,394.9624494,394.611183,17.90196693,17.07236719,17.50372038,17.83759732,16.66320712,17.28327964,17.78170634,16.3008492,17.09022418,0,0,0,0,0,0,0,0,0,0,0.93593711,0.93593711,0.93593711,0.634859217,0.634859217,0.634859217,0.150538947,0.150538947,0.150538947,C-Const,6,0,0,1,0,0,0,0,0,0,342
403.0367,20.66111,-115.6604,387.8182,1.700728,-192.9056,394.7704,FALSE,1,6,16.74957533,Const,3.753787862,0,1,0,0.099787148,1.17266192,0.336969656,C,0,1,0,1,-192.8098247,-192.3309479,-192.5863489,-192.621299,-191.1997937,-191.9579299,-192.6368454,-191.2930725,-192.0097514,395.054701,396.4762063,395.7180701,394.6746247,394.1957479,394.4511489,394.9037078,395.5702468,395.2147593,16.5779387,15.77741871,16.19200008,16.50570668,15.31629035,15.9441276,16.45392375,14.97825999,15.76470902,0,0,0,0,0,0,0,0,0,0,0.954341461,0.954341461,0.954341461,0.616454866,0.616454866,0.616454866,0.168943297,0.168943297,0.168943297,C-Const,6,0,0,0,0,0,1,0,0,0,343
404.1478,23.26932,-90.54979,386.7195,1.693703,-191.5889,395.4687,FALSE,1,6,15.29049148,Const,4.358408791,0,1,0,-0.200058951,1.167818141,1.556484058,C,0,1,0,1,-191.5008823,-191.0607938,-191.2955077,-191.3021024,-189.8681142,-190.6329079,-191.3238655,-189.9986932,-190.7054518,395.7554976,397.1894858,396.4246921,395.3806823,394.9405938,395.1753077,395.6092586,396.3120519,395.9372288,15.13063477,14.39864587,14.7746086,15.03884112,13.80959105,14.45883253,14.99754188,13.53742684,14.31512854,0,0,0,0,0,0,0,0,0,0,1.000501422,1.000501422,1.000501422,0.570294905,0.570294905,0.570294905,0.215103259,0.215103259,0.215103259,C-Const,6,0,0,0,0,0,1,0,0,0,344
405.2589,21.56286,-65.28535,384.2532,1.256157,-190.2349,396.1813,FALSE,1,6,13.79841084,Const,5.821009216,0,1,0,-0.094380344,0.866127611,-0.181346805,C,0,1,0,1,-190.145975,-189.70135,-189.9384833,-189.9483824,-188.5157943,-189.2798413,-189.969422,-188.6420319,-189.3499733,396.4678176,397.9004057,397.1363587,396.092375,395.64775,395.8848833,396.3210191,397.0196145,396.6470303,13.6439678,12.94860742,13.3029518,13.54358238,12.30004197,12.95650729,13.50685616,12.05530056,12.82807652,0,0,0,0,0,0,0,0,0,0,1.020664172,1.020664172,1.020664172,0.550132155,0.550132155,0.550132155,0.235266008,0.235266008,0.235266008,C-Const,6,0,0,0,0,0,1,0,0,0,345
406.37,13.87149,-47.95177,382.2126,1.483971,-188.7408,396.7787,FALSE,1,6,12.20494371,Const,10.20370069,0,1,0,0.123348933,1.023206699,-5.964019193,C,0,1,0,1,-188.622586,-188.0315162,-188.3467534,-188.4650729,-187.0864372,-187.8217095,-188.4622416,-187.0694494,-187.8122719,397.0544271,398.4330628,397.6977905,396.660486,396.0694162,396.3846534,396.8900786,397.4469718,397.1499621,12.02893079,11.22799186,11.63797238,11.96510527,10.81106886,11.41655062,11.90832454,10.42813047,11.21691248,0,0,0,0,0,0,0,0,0,0,0.933817779,0.933817779,0.933817779,0.636978548,0.636978548,0.636978548,0.148419615,0.148419615,0.148419615,C-Const,6,0,0,0,0,0,1,0,0,0,346
407.4811,12.19476,-35.07234,380.3235,1.530263,-187.2073,397.0621,FALSE,1,6,10.64764021,Const,12.55072011,0,1,0,0.04395194,1.055125304,-11.32300478,R,0,0,1,1,-187.0372507,-186.1870044,-186.6404691,-186.9601498,-185.7243985,-186.3834658,-186.9122954,-185.4372723,-186.2239513,397.3092502,398.5450015,397.8859342,396.8920507,396.0418044,396.4952691,397.1166186,397.3892117,397.2438287,10.42580135,9.382046325,9.924173261,10.45020084,9.54353058,10.00935034,10.34813118,8.851084867,9.649395402,0,0,0,0,0,0,0,0,0,0,0.728990413,0.728990413,0.728990413,0.841805914,0.841805914,0.841805914,0.05640775,0.05640775,0.05640775,R-Const,5,0,0,0,0,0,1,0,0,0,347
408.5922,14.75974,-19.63939,377.435,1.581641,-185.6617,397.4259,FALSE,1,6,9.059861564,Const,11.32957221,0,1,0,-0.144182342,1.090550736,2.774595305,C,0,1,0,1,-185.5038139,-184.7143831,-185.1354128,-185.4066079,-184.1311476,-184.8113931,-185.3696803,-183.9095818,-184.688301,397.6809921,398.9564524,398.2762069,397.2680139,396.4785831,396.8996128,397.494635,397.8383098,397.6550166,8.848244441,7.876745543,8.37549314,8.852318579,7.904163935,8.389831172,8.759875216,7.259960399,8.059911023,0,0,0,0,0,0,0,0,0,0,0.776017332,0.776017332,0.776017332,0.794778994,0.794778994,0.794778994,0.009380831,0.009380831,0.009380831,C-Const,6,0,0,0,0,1,0,0,0,0,348
409.7033,17.17046,-1.650894,373.2967,1.209861,-184.3481,398.0016,FALSE,1,6,7.650892265,Const,10.73704357,0,1,0,-0.573201583,0.834206248,10.42091199,L,1,0,0,1,-184.2389587,-183.6932521,-183.9842956,-184.0686574,-182.6714443,-183.4166246,-184.0733297,-182.699478,-183.4321989,398.2810426,399.6782557,398.9330754,397.8924587,397.3467521,397.6377956,398.1220212,398.7241272,398.403004,7.49050545,6.831198223,7.151308781,7.401901714,6.224799728,6.836871182,7.357407118,5.89981989,6.674861493,0,0,0,0,0,0,0,0,0,0,0.990078078,0.990078078,0.990078078,0.580718249,0.580718249,0.580718249,0.204679915,0.204679915,0.204679915,L-Const,4,0,0,0,0,0,1,0,0,0,349
410.8145,14.83742,14.92274,368.9728,0.3077674,-183.0443,398.4221,FALSE,1,6,6.289903608,Dec,13.48923685,0,0,1,-0.008337448,0.212207425,-5.790490895,C,0,1,0,1,-182.9075223,-182.2236337,-182.5883743,-182.7772947,-181.4422679,-182.1542822,-182.7587823,-181.3311935,-182.0925742,398.6891053,400.0241321,399.3121178,398.2853223,397.6014337,397.9661743,398.5141848,398.974609,398.7290495,6.110748715,5.378946195,5.732139996,6.055557202,4.990410922,5.533459391,5.99240623,4.509895511,5.299343116,0,0,0,0,0,0,0,0,0,0,0.911544085,0.911544085,0.911544085,0.659252242,0.659252242,0.659252242,0.126145921,0.126145921,0.126145921,C-Dec,9,0,0,0,1,0,0,0,0,0,350
411.9256,15.34199,31.27983,364.2937,1.191172,-181.8873,398.4688,FALSE,1,6,5.146935536,Acc,14.07178842,1,0,0,0.468252003,0.821320073,-15.56411126,R,0,0,1,1,-181.6838959,-180.6668753,-181.2092863,-181.6667852,-180.5642114,-181.1522508,-181.5875441,-180.0887645,-180.8881136,398.6893148,399.7918886,399.2038492,398.2653959,397.2483753,397.7907863,398.4808991,398.5413943,398.5091302,4.903562811,3.809834954,4.363204652,4.981841329,4.376954546,4.649401839,4.851973332,3.390448972,4.166526702,0,0,0,0,0,0,0,0,0,0,0.607274743,0.607274743,0.607274743,0.963521584,0.963521584,0.963521584,0.178123421,0.178123421,0.178123421,R-Acc,2,0,0,0,0,0,0,0,0,1,351
413.0367,15.10197,47.17665,359.1459,1.348317,-180.3912,398.7064,FALSE,1,6,3.636072147,Const,15.29475055,0,1,0,0.116782918,0.929672471,6.712572019,C,0,1,0,1,-180.2149659,-179.3337953,-179.8037529,-180.1484212,-178.9345273,-179.5819374,-180.0949131,-178.6134788,-179.4035771,398.9491788,400.1630727,399.5156626,398.5301659,397.6489953,398.1189529,398.7534542,398.9887251,398.8632473,3.41190057,2.537969604,2.941853746,3.450675686,2.835114253,3.088930897,3.337290301,1.849306899,2.641206851,0,0,0,0,0,0,0,0,0,0,0.699044368,0.699044368,0.699044368,0.871751959,0.871751959,0.871751959,0.086353795,0.086353795,0.086353795,C-Const,6,0,1,0,0,0,0,0,0,0,352
414.1478,15.01921,62.80376,353.3314,1.450687,-178.7679,399.0408,FALSE,1,6,1.981206524,Const,16.3695775,0,1,0,0.118201782,1.000257186,2.61615985,C,0,1,0,1,-178.6029311,-177.7780868,-178.2180038,-178.5173301,-177.2644806,-177.932667,-178.4740697,-177.0049183,-177.7884657,399.2913699,400.5442194,399.876033,398.8758311,398.0509868,398.4909038,399.1013291,399.4039744,399.2425636,1.764713137,1.326415575,1.38634646,1.799924693,1.585079479,1.529818505,1.682193004,0.229659236,0.986826225,0,0,0,0,0,0,0,0,0,0,0.710665758,0.710665758,0.710665758,0.860130569,0.860130569,0.860130569,0.074732406,0.074732406,0.074732406,C-Const,6,0,0,0,0,0,1,0,0,0,353
415.2589,14.48892,76.58995,347.42,1.610985,-177.5262,399.3311,FALSE,1,6,0.710170747,Const,17.90086384,0,1,0,-0.425291468,1.110783596,1.518856057,C,0,1,0,1,-177.3679307,-176.5765841,-176.9986356,-177.2713455,-175.9970729,-176.6766849,-177.2340773,-175.773464,-176.5524578,399.5859545,400.8602271,400.1806151,399.1728307,398.3814841,398.8035356,399.3993961,399.7408763,399.5587535,0.505233396,1.307613192,0.611612736,0.579912171,1.481916431,0.802617351,0.414862143,1.100432249,0.311292223,0,0,0,0,0,0,0,0,0,0,0.650509968,0.650509968,0.650509968,0.920286359,0.920286359,0.920286359,0.134888195,0.134888195,0.134888195,C-Const,6,0,0,0,0,0,1,0,0,0,354
416.37,14.48892,76.58995,347.42,0.5056043,-176.2495,399.5648,FALSE,1,6,0.613509975,Dec,17.81779085,0,0,1,0.121784268,0.348617127,-2.785809317,C,0,1,0,1,-176.0790312,-175.2266871,-175.6812706,-176.0026389,-174.7683336,-175.4266298,-175.9544032,-174.4789193,-175.2658441,399.8116611,401.0459664,400.3876702,399.3943312,398.5419871,398.9965706,399.6188175,399.8889049,399.7448583,0.815983981,2.193856579,1.428698374,0.880791225,2.339398779,1.551684074,0.908952421,2.403163451,1.604907433,0,0,0,0,0,0,0,0,0,0,2.143359122,2.143359122,2.143359122,2.569029859,2.569029859,2.569029859,2.928757285,2.928757285,2.928757285,C-Dec,9,0,0,0,0,0,1,0,0,0,355
